"State","Year","Deaths","Crude_Rate","PCT_of_Total_Deaths","Multiple_Cause_of_death"
"Louisiana",2012,173,4.4,0,"All Opioids"
"Louisiana",2013,121,3.4,0,"Heroin"
"Louisiana",2013,89,2.5,0,"Other opioids"
"Louisiana",2013,21,0.6,0,"Methadone"
"Louisiana",2013,26,0.7,0,"Other synthetic narcotics"
"Louisiana",2013,257,7.2,0,"All Opioids"
"Louisiana",2014,109,3.1,0,"Heroin"
"Louisiana",2014,94,2.7,0,"Other opioids"
"Louisiana",2014,21,0.6,0,"Methadone"
"Louisiana",2014,31,0.9,0,"Other synthetic narcotics"
"Louisiana",2014,255,7.3,0,"All Opioids"
"Louisiana",2015,127,3.6,0,"Heroin"
"Louisiana",2015,110,3.1,0,"Other opioids"
"Louisiana",2015,17,NA,0,"Methadone"
"Louisiana",2015,40,1.1,0,"Other synthetic narcotics"
"Louisiana",2015,294,7.8,0,"All Opioids"
"Kentucky",2000,NA,NA,NA,"Heroin"
"Kentucky",2000,51,1.7,0,"Other opioids"
"Kentucky",2000,28,0.9,0,"Methadone"
"Kentucky",2000,NA,NA,NA,"Other synthetic narcotics"
"Kentucky",2000,79,2.6,0,"All Opioids"
"Kentucky",2001,NA,NA,NA,"Heroin"
"Kentucky",2001,89,2.9,0,"Other opioids"
"Kentucky",2001,51,1.7,0,"Methadone"
"Kentucky",2001,20,0.7,0,"Other synthetic narcotics"
"Kentucky",2001,160,5.3,0,"All Opioids"
"Kentucky",2002,NA,NA,NA,"Heroin"
"Kentucky",2002,84,2.7,0,"Other opioids"
"Kentucky",2002,76,2.5,0,"Methadone"
"Kentucky",2002,33,1.1,0,"Other synthetic narcotics"
"Kentucky",2002,193,6.3,0,"All Opioids"
"Kentucky",2003,NA,NA,NA,"Heroin"
"Kentucky",2003,97,3.1,0,"Other opioids"
"Kentucky",2003,129,4.1,0,"Methadone"
"Kentucky",2003,26,0.8,0,"Other synthetic narcotics"
"Kentucky",2003,252,8,0,"All Opioids"
"Kentucky",2004,NA,NA,NA,"Heroin"
"Kentucky",2004,95,3,0,"Other opioids"
"Kentucky",2004,137,4.4,0,"Methadone"
"Kentucky",2004,33,1,0,"Other synthetic narcotics"
"Kentucky",2004,265,8.4,0,"All Opioids"
"Kentucky",2005,NA,NA,NA,"Heroin"
"Kentucky",2005,135,4.2,0,"Other opioids"
"Kentucky",2005,157,4.9,0.1,"Methadone"
"Kentucky",2005,31,1,0,"Other synthetic narcotics"
"Kentucky",2005,323,10.1,0.1,"All Opioids"
"Kentucky",2006,NA,NA,NA,"Heroin"
"Kentucky",2006,172,5.4,0.1,"Other opioids"
"Kentucky",2006,173,5.4,0.1,"Methadone"
"Kentucky",2006,50,1.6,0,"Other synthetic narcotics"
"Kentucky",2006,395,12.4,0.2,"All Opioids"
"Kentucky",2007,NA,NA,NA,"Heroin"
"Kentucky",2007,194,6,0.1,"Other opioids"
"Kentucky",2007,154,4.8,0,"Methadone"
"Kentucky",2007,39,1.2,0,"Other synthetic narcotics"
"Kentucky",2007,387,12,0.1,"All Opioids"
"Kentucky",2008,12,NA,0,"Heroin"
"Kentucky",2008,235,7.2,0.1,"Other opioids"
"Kentucky",2008,128,3.9,0,"Methadone"
"Kentucky",2008,45,1.4,0,"Other synthetic narcotics"
"Kentucky",2008,420,12.5,0.1,"All Opioids"
"Kentucky",2009,24,0.7,0,"Heroin"
"Kentucky",2009,305,9.3,0.1,"Other opioids"
"Kentucky",2009,96,2.9,0,"Methadone"
"Kentucky",2009,67,2,0,"Other synthetic narcotics"
"Kentucky",2009,492,14.9,0.1,"All Opioids"
"Kentucky",2010,36,1.1,0,"Heroin"
"Kentucky",2010,460,13.9,0.1,"Other opioids"
"Kentucky",2010,117,3.5,0,"Methadone"
"Kentucky",2010,52,1.6,0,"Other synthetic narcotics"
"Kentucky",2010,665,20.1,0.1,"All Opioids"
"Kentucky",2011,55,1.6,0,"Heroin"
"Kentucky",2011,496,14.8,0.2,"Other opioids"
"Kentucky",2011,104,3.1,0,"Methadone"
"Kentucky",2011,80,2.4,0,"Other synthetic narcotics"
"Kentucky",2011,735,21.9,0.2,"All Opioids"
"Kentucky",2012,147,4.4,0,"Heroin"
"Kentucky",2012,417,12.4,0.1,"Other opioids"
"Kentucky",2012,83,2.5,0,"Methadone"
"Kentucky",2012,72,2.1,0,"Other synthetic narcotics"
"Kentucky",2012,719,21.4,0.1,"All Opioids"
"Kentucky",2013,216,6.4,0.1,"Heroin"
"Kentucky",2013,362,10.7,0.1,"Other opioids"
"Kentucky",2013,73,2.2,0,"Methadone"
"Kentucky",2013,79,2.3,0,"Other synthetic narcotics"
"Kentucky",2013,730,21.6,0.2,"All Opioids"
"Kentucky",2014,232,6.8,0.1,"Heroin"
"Kentucky",2014,366,10.8,0.1,"Other opioids"
"Kentucky",2014,63,1.9,0,"Methadone"
"Kentucky",2014,186,5.5,0.1,"Other synthetic narcotics"
"Kentucky",2014,847,25,0.3,"All Opioids"
"Kentucky",2015,310,9.1,0.1,"Heroin"
"Kentucky",2015,395,11.6,0.1,"Other opioids"
"Kentucky",2015,60,1.8,0,"Methadone"
"Kentucky",2015,331,9.7,0.1,"Other synthetic narcotics"
"Kentucky",2015,1096,32.2,0.3,"All Opioids"
"Kansas",2000,NA,NA,NA,"Heroin"
"Kansas",2000,10,NA,0,"Other opioids"
"Kansas",2000,NA,NA,NA,"Methadone"
"Kansas",2000,NA,NA,NA,"Other synthetic narcotics"
"Kansas",2000,10,0,0,"All Opioids"
"Kansas",2001,NA,NA,NA,"Heroin"
"Kansas",2001,22,1.1,0,"Other opioids"
"Kansas",2001,NA,NA,NA,"Methadone"
"Kansas",2001,11,NA,0,"Other synthetic narcotics"
"Kansas",2001,33,1.1,0,"All Opioids"
"Kansas",2002,NA,NA,NA,"Heroin"
"Kansas",2002,45,2.2,0,"Other opioids"
"Kansas",2002,27,1.3,0,"Methadone"
"Kansas",2002,18,NA,0,"Other synthetic narcotics"
"Kansas",2002,90,3.5,0,"All Opioids"
"Kansas",2003,NA,NA,NA,"Heroin"
"Kansas",2003,40,2,0,"Other opioids"
"Kansas",2003,22,1.1,0,"Methadone"
"Kansas",2003,NA,NA,NA,"Other synthetic narcotics"
"Kansas",2003,62,3.1,0,"All Opioids"
"Kansas",2004,NA,NA,NA,"Heroin"
"Kansas",2004,59,2.9,0,"Other opioids"
"Kansas",2004,32,1.6,0,"Methadone"
"Kansas",2004,23,1.1,0,"Other synthetic narcotics"
"Kansas",2004,114,5.6,0,"All Opioids"
"Kansas",2005,NA,NA,NA,"Heroin"
"Kansas",2005,53,2.6,0,"Other opioids"
"Kansas",2005,46,2.3,0,"Methadone"
"Kansas",2005,18,NA,0,"Other synthetic narcotics"
"Kansas",2005,117,4.9,0,"All Opioids"
"Kansas",2006,NA,NA,NA,"Heroin"
"Kansas",2006,64,3.1,0,"Other opioids"
"Kansas",2006,45,2.2,0,"Methadone"
"Kansas",2006,20,1,0,"Other synthetic narcotics"
"Kansas",2006,129,6.3,0,"All Opioids"
"Kansas",2007,NA,NA,NA,"Heroin"
"Kansas",2007,63,3,0,"Other opioids"
"Kansas",2007,46,2.2,0,"Methadone"
"Kansas",2007,18,NA,0,"Other synthetic narcotics"
"Kansas",2007,127,5.2,0,"All Opioids"
"Kansas",2008,NA,NA,NA,"Heroin"
"Kansas",2008,52,2.5,0,"Other opioids"
"Kansas",2008,23,1.1,0,"Methadone"
"Kansas",2008,19,NA,0,"Other synthetic narcotics"
"Kansas",2008,94,3.6,0,"All Opioids"
"Kansas",2009,11,NA,0,"Heroin"
"Kansas",2009,67,3.2,0,"Other opioids"
"Kansas",2009,46,2.2,0,"Methadone"
"Kansas",2009,37,1.8,0,"Other synthetic narcotics"
"Kansas",2009,161,7.2,0,"All Opioids"
"Kansas",2010,NA,NA,NA,"Heroin"
"Kansas",2010,55,2.6,0,"Other opioids"
"Kansas",2010,30,1.4,0,"Methadone"
"Kansas",2010,19,NA,0,"Other synthetic narcotics"
"Kansas",2010,104,4,0,"All Opioids"
"Kansas",2011,NA,NA,NA,"Heroin"
"Kansas",2011,81,3.8,0,"Other opioids"
"Kansas",2011,28,1.3,0,"Methadone"
"Kansas",2011,25,1.2,0,"Other synthetic narcotics"
"Kansas",2011,134,6.3,0,"All Opioids"
"Kansas",2012,16,NA,0,"Heroin"
"Kansas",2012,97,4.5,0,"Other opioids"
"Kansas",2012,34,1.6,0,"Methadone"
"Kansas",2012,44,2,0,"Other synthetic narcotics"
"Kansas",2012,191,8.1,0,"All Opioids"
"Kansas",2013,13,NA,0,"Heroin"
"Kansas",2013,93,4.3,0,"Other opioids"
"Kansas",2013,30,1.4,0,"Methadone"
"Kansas",2013,39,1.8,0,"Other synthetic narcotics"
"Kansas",2013,175,7.5,0,"All Opioids"
"Kansas",2014,19,NA,0,"Heroin"
"Kansas",2014,99,4.5,0,"Other opioids"
"Kansas",2014,35,1.6,0,"Methadone"
"Kansas",2014,44,2,0,"Other synthetic narcotics"
"Kansas",2014,197,8.1,0,"All Opioids"
"Kansas",2015,21,1,0,"Heroin"
"Kansas",2015,87,4,0,"Other opioids"
"Kansas",2015,26,1.2,0,"Methadone"
"Kansas",2015,38,1.7,0,"Other synthetic narcotics"
"Kansas",2015,172,7.9,0,"All Opioids"
"Iowa",2000,NA,NA,NA,"Heroin"
"Iowa",2000,NA,NA,NA,"Other opioids"
"Iowa",2000,NA,NA,NA,"Methadone"
"Iowa",2000,NA,NA,NA,"Other synthetic narcotics"
"Iowa",2000,0,0,0,"All Opioids"
"Iowa",2001,NA,NA,NA,"Heroin"
"Iowa",2001,15,NA,0,"Other opioids"
"Iowa",2001,NA,NA,NA,"Methadone"
"Iowa",2001,NA,NA,NA,"Other synthetic narcotics"
"Iowa",2001,15,0,0,"All Opioids"
"Iowa",2002,NA,NA,NA,"Heroin"
"Iowa",2002,19,NA,0,"Other opioids"
"Iowa",2002,NA,NA,NA,"Methadone"
"Iowa",2002,11,NA,0,"Other synthetic narcotics"
"Iowa",2002,30,0,0,"All Opioids"
"Iowa",2003,NA,NA,NA,"Heroin"
"Iowa",2003,18,NA,0,"Other opioids"
"Iowa",2003,NA,NA,NA,"Methadone"
"Iowa",2003,13,NA,0,"Other synthetic narcotics"
"Iowa",2003,31,0,0,"All Opioids"
"Iowa",2004,NA,NA,NA,"Heroin"
"Iowa",2004,33,1.5,0,"Other opioids"
"Iowa",2004,12,NA,0,"Methadone"
"Iowa",2004,13,NA,0,"Other synthetic narcotics"
"Iowa",2004,58,1.5,0,"All Opioids"
"Iowa",2005,NA,NA,NA,"Heroin"
"Iowa",2005,37,1.6,0,"Other opioids"
"Iowa",2005,21,0.9,0,"Methadone"
"Iowa",2005,NA,NA,NA,"Other synthetic narcotics"
"Iowa",2005,58,2.5,0,"All Opioids"
"Iowa",2006,NA,NA,NA,"Heroin"
"Iowa",2006,54,2.4,0,"Other opioids"
"Iowa",2006,23,1,0,"Methadone"
"Iowa",2006,17,NA,0,"Other synthetic narcotics"
"Iowa",2006,94,3.4,0,"All Opioids"
"Iowa",2007,NA,NA,NA,"Heroin"
"Iowa",2007,55,2.4,0,"Other opioids"
"Iowa",2007,37,1.6,0,"Methadone"
"Iowa",2007,20,0.9,0,"Other synthetic narcotics"
"Iowa",2007,112,4.9,0,"All Opioids"
"Iowa",2008,10,NA,0,"Heroin"
"Iowa",2008,85,3.7,0,"Other opioids"
"Iowa",2008,29,1.3,0,"Methadone"
"Iowa",2008,26,1.1,0,"Other synthetic narcotics"
"Iowa",2008,150,6.1,0,"All Opioids"
"Iowa",2009,10,NA,0,"Heroin"
"Iowa",2009,85,3.7,0,"Other opioids"
"Iowa",2009,34,1.5,0,"Methadone"
"Iowa",2009,36,1.6,0,"Other synthetic narcotics"
"Iowa",2009,165,6.8,0,"All Opioids"
"Iowa",2010,NA,NA,NA,"Heroin"
"Iowa",2010,84,3.6,0,"Other opioids"
"Iowa",2010,43,1.9,0,"Methadone"
"Iowa",2010,46,2,0,"Other synthetic narcotics"
"Iowa",2010,173,7.5,0,"All Opioids"
"Iowa",2011,14,NA,0,"Heroin"
"Iowa",2011,95,4.1,0,"Other opioids"
"Iowa",2011,38,1.6,0,"Methadone"
"Iowa",2011,32,1.4,0,"Other synthetic narcotics"
"Iowa",2011,179,7.1,0,"All Opioids"
"Iowa",2012,14,NA,0,"Heroin"
"Iowa",2012,107,4.6,0,"Other opioids"
"Iowa",2012,43,1.8,0,"Methadone"
"Iowa",2012,38,1.6,0,"Other synthetic narcotics"
"Iowa",2012,202,8,0,"All Opioids"
"Iowa",2013,32,1.4,0,"Heroin"
"Iowa",2013,109,4.6,0,"Other opioids"
"Iowa",2013,25,1.1,0,"Methadone"
"Iowa",2013,36,1.5,0,"Other synthetic narcotics"
"Iowa",2013,202,8.6,0,"All Opioids"
"Iowa",2014,37,1.6,0,"Heroin"
"Iowa",2014,87,3.7,0,"Other opioids"
"Iowa",2014,19,NA,0,"Methadone"
"Iowa",2014,32,1.3,0,"Other synthetic narcotics"
"Iowa",2014,175,6.6,0,"All Opioids"
"Iowa",2015,46,1.9,0,"Heroin"
"Iowa",2015,80,3.3,0,"Other opioids"
"Iowa",2015,26,1.1,0,"Methadone"
"Iowa",2015,49,2,0,"Other synthetic narcotics"
"Iowa",2015,201,8.3,0,"All Opioids"
"Indiana",2000,NA,NA,NA,"Heroin"
"Indiana",2000,17,NA,0,"Other opioids"
"Indiana",2000,NA,NA,NA,"Methadone"
"Indiana",2000,13,NA,0,"Other synthetic narcotics"
"Indiana",2000,30,0,0,"All Opioids"
"Indiana",2001,10,NA,0,"Heroin"
"Indiana",2001,34,0.7,0,"Other opioids"
"Indiana",2001,14,NA,0,"Methadone"
"Indiana",2001,13,NA,0,"Other synthetic narcotics"
"Indiana",2001,71,0.7,0,"All Opioids"
"Indiana",2002,NA,NA,NA,"Heroin"
"Indiana",2002,32,0.7,0,"Other opioids"
"Indiana",2002,21,0.5,0,"Methadone"
"Indiana",2002,14,NA,0,"Other synthetic narcotics"
"Indiana",2002,67,1.2,0,"All Opioids"
"Indiana",2003,NA,NA,NA,"Heroin"
"Indiana",2003,44,1,0,"Other opioids"
"Indiana",2003,48,1,0,"Methadone"
"Indiana",2003,25,0.5,0,"Other synthetic narcotics"
"Indiana",2003,117,2.5,0,"All Opioids"
"Indiana",2004,NA,NA,NA,"Heroin"
"Indiana",2004,51,1.1,0,"Other opioids"
"Indiana",2004,37,0.8,0,"Methadone"
"Indiana",2004,26,0.6,0,"Other synthetic narcotics"
"Indiana",2004,114,2.5,0,"All Opioids"
"Indiana",2005,16,NA,0,"Heroin"
"Indiana",2005,61,1.3,0,"Other opioids"
"Indiana",2005,54,1.2,0,"Methadone"
"Indiana",2005,27,0.6,0,"Other synthetic narcotics"
"Indiana",2005,158,3.1,0,"All Opioids"
"Indiana",2006,10,NA,0,"Heroin"
"Indiana",2006,50,1.1,0,"Other opioids"
"Indiana",2006,51,1.1,0,"Methadone"
"Indiana",2006,52,1.1,0,"Other synthetic narcotics"
"Indiana",2006,163,3.3,0,"All Opioids"
"Indiana",2007,18,NA,0,"Heroin"
"Indiana",2007,85,1.8,0,"Other opioids"
"Indiana",2007,77,1.6,0,"Methadone"
"Indiana",2007,51,1.1,0,"Other synthetic narcotics"
"Indiana",2007,231,4.5,0,"All Opioids"
"Indiana",2008,58,1.2,0,"Heroin"
"Indiana",2008,113,2.3,0,"Other opioids"
"Indiana",2008,83,1.7,0,"Methadone"
"Indiana",2008,54,1.1,0,"Other synthetic narcotics"
"Indiana",2008,308,6.3,0,"All Opioids"
"Indiana",2009,64,1.3,0,"Heroin"
"Indiana",2009,157,3.2,0.1,"Other opioids"
"Indiana",2009,84,1.7,0,"Methadone"
"Indiana",2009,68,1.4,0,"Other synthetic narcotics"
"Indiana",2009,373,7.6,0.1,"All Opioids"
"Indiana",2010,59,1.2,0,"Heroin"
"Indiana",2010,144,3,0,"Other opioids"
"Indiana",2010,63,1.3,0,"Methadone"
"Indiana",2010,50,1,0,"Other synthetic narcotics"
"Indiana",2010,316,6.5,0,"All Opioids"
"Indiana",2011,68,1.4,0,"Heroin"
"Indiana",2011,183,3.7,0.1,"Other opioids"
"Indiana",2011,60,1.2,0,"Methadone"
"Indiana",2011,41,0.8,0,"Other synthetic narcotics"
"Indiana",2011,352,7.1,0.1,"All Opioids"
"Indiana",2012,117,2.4,0,"Heroin"
"Indiana",2012,145,2.9,0,"Other opioids"
"Indiana",2012,48,1,0,"Methadone"
"Indiana",2012,45,0.9,0,"Other synthetic narcotics"
"Indiana",2012,355,7.2,0,"All Opioids"
"Indiana",2013,163,3.3,0.1,"Heroin"
"Indiana",2013,119,2.4,0,"Other opioids"
"Indiana",2013,34,0.7,0,"Methadone"
"Indiana",2013,37,0.7,0,"Other synthetic narcotics"
"Indiana",2013,353,7.1,0.1,"All Opioids"
"Indiana",2014,173,3.4,0.1,"Heroin"
"Indiana",2014,161,3.2,0.1,"Other opioids"
"Indiana",2014,40,0.8,0,"Methadone"
"Indiana",2014,91,1.8,0,"Other synthetic narcotics"
"Indiana",2014,465,9.2,0.2,"All Opioids"
"Indiana",2015,242,4.8,0.1,"Heroin"
"Indiana",2015,161,3.2,0.1,"Other opioids"
"Indiana",2015,37,0.7,0,"Methadone"
"Indiana",2015,125,2.5,0,"Other synthetic narcotics"
"Indiana",2015,565,11.2,0.2,"All Opioids"
"Illinois",2000,33,0.4,0,"Heroin"
"Illinois",2000,50,0.5,0,"Other opioids"
"Illinois",2000,60,0.7,0,"Methadone"
"Illinois",2000,26,0.3,0,"Other synthetic narcotics"
"Illinois",2000,169,1.9,0,"All Opioids"
"Illinois",2001,40,0.4,0,"Heroin"
"Illinois",2001,74,0.8,0,"Other opioids"
"Illinois",2001,58,0.6,0,"Methadone"
"Illinois",2001,34,0.4,0,"Other synthetic narcotics"
"Illinois",2001,206,2.2,0,"All Opioids"
"Illinois",2002,49,0.5,0,"Heroin"
"Illinois",2002,88,0.9,0,"Other opioids"
"Illinois",2002,70,0.8,0,"Methadone"
"Illinois",2002,45,0.5,0,"Other synthetic narcotics"
"Illinois",2002,252,2.7,0,"All Opioids"
"Illinois",2003,20,0.2,0,"Heroin"
"Illinois",2003,68,0.7,0,"Other opioids"
"Illinois",2003,67,0.7,0,"Methadone"
"Illinois",2003,36,0.4,0,"Other synthetic narcotics"
"Illinois",2003,191,2,0,"All Opioids"
"Illinois",2004,34,0.4,0,"Heroin"
"Illinois",2004,77,0.8,0,"Other opioids"
"Illinois",2004,75,0.8,0,"Methadone"
"Illinois",2004,40,0.4,0,"Other synthetic narcotics"
"Illinois",2004,226,2.4,0,"All Opioids"
"Illinois",2005,55,0.6,0,"Heroin"
"Illinois",2005,107,1.1,0,"Other opioids"
"Illinois",2005,86,0.9,0,"Methadone"
"Illinois",2005,62,0.7,0,"Other synthetic narcotics"
"Illinois",2005,310,3.3,0,"All Opioids"
"Illinois",2006,66,0.7,0,"Heroin"
"Illinois",2006,109,1.2,0,"Other opioids"
"Illinois",2006,96,1,0,"Methadone"
"Illinois",2006,389,4.1,0.1,"Other synthetic narcotics"
"Illinois",2006,660,7,0.1,"All Opioids"
"Illinois",2007,64,0.7,0,"Heroin"
"Illinois",2007,149,1.6,0,"Other opioids"
"Illinois",2007,104,1.1,0,"Methadone"
"Illinois",2007,104,1.1,0,"Other synthetic narcotics"
"Illinois",2007,421,4.5,0,"All Opioids"
"Illinois",2008,106,1.1,0,"Heroin"
"Illinois",2008,191,2,0.1,"Other opioids"
"Illinois",2008,85,0.9,0,"Methadone"
"Illinois",2008,85,0.9,0,"Other synthetic narcotics"
"Illinois",2008,467,4.9,0.1,"All Opioids"
"Illinois",2009,117,1.2,0,"Heroin"
"Illinois",2009,200,2.1,0.1,"Other opioids"
"Illinois",2009,88,0.9,0,"Methadone"
"Illinois",2009,116,1.2,0,"Other synthetic narcotics"
"Illinois",2009,521,5.4,0.1,"All Opioids"
"Illinois",2010,152,1.6,0,"Heroin"
"Illinois",2010,183,1.9,0.1,"Other opioids"
"Illinois",2010,83,0.9,0,"Methadone"
"Illinois",2010,120,1.2,0,"Other synthetic narcotics"
"Illinois",2010,538,5.6,0.1,"All Opioids"
"Illinois",2011,168,1.7,0.1,"Heroin"
"Illinois",2011,174,1.8,0.1,"Other opioids"
"Illinois",2011,87,0.9,0,"Methadone"
"Illinois",2011,87,0.9,0,"Other synthetic narcotics"
"Illinois",2011,516,5.3,0.2,"All Opioids"
"Illinois",2012,274,2.8,0.1,"Heroin"
"Illinois",2012,186,1.9,0.1,"Other opioids"
"Illinois",2012,106,1.1,0,"Methadone"
"Illinois",2012,86,0.9,0,"Other synthetic narcotics"
"Illinois",2012,652,6.7,0.2,"All Opioids"
"Illinois",2013,592,6,0.2,"Heroin"
"Illinois",2013,209,2.1,0.1,"Other opioids"
"Illinois",2013,96,1,0,"Methadone"
"Illinois",2013,92,0.9,0,"Other synthetic narcotics"
"Illinois",2013,989,10,0.3,"All Opioids"
"Illinois",2014,731,7.4,0.2,"Heroin"
"Illinois",2014,267,2.7,0.1,"Other opioids"
"Illinois",2014,107,1.1,0,"Methadone"
"Illinois",2014,131,1.3,0,"Other synthetic narcotics"
"Illinois",2014,1236,12.5,0.3,"All Opioids"
"Illinois",2015,852,8.6,0.3,"Heroin"
"Illinois",2015,291,2.9,0.1,"Other opioids"
"Illinois",2015,105,1.1,0,"Methadone"
"Illinois",2015,294,3,0.1,"Other synthetic narcotics"
"Illinois",2015,1542,15.6,0.5,"All Opioids"
"Idaho",2000,NA,NA,NA,"Heroin"
"Idaho",2000,16,NA,0,"Other opioids"
"Idaho",2000,NA,NA,NA,"Methadone"
"Idaho",2000,NA,NA,NA,"Other synthetic narcotics"
"Idaho",2000,16,0,0,"All Opioids"
"Idaho",2001,NA,NA,NA,"Heroin"
"Idaho",2001,30,3.2,0,"Other opioids"
"Idaho",2001,10,NA,0,"Methadone"
"Idaho",2001,NA,NA,NA,"Other synthetic narcotics"
"Idaho",2001,40,3.2,0,"All Opioids"
"Idaho",2002,NA,NA,NA,"Heroin"
"Idaho",2002,25,2.6,0,"Other opioids"
"Idaho",2002,10,NA,0,"Methadone"
"Idaho",2002,NA,NA,NA,"Other synthetic narcotics"
"Idaho",2002,35,2.6,0,"All Opioids"
"Idaho",2003,NA,NA,NA,"Heroin"
"Idaho",2003,30,3,0,"Other opioids"
"Idaho",2003,20,2,0,"Methadone"
"Idaho",2003,NA,NA,NA,"Other synthetic narcotics"
"Idaho",2003,50,5,0,"All Opioids"
"Idaho",2004,NA,NA,NA,"Heroin"
"Idaho",2004,20,2,0,"Other opioids"
"Idaho",2004,21,2.1,0,"Methadone"
"Idaho",2004,NA,NA,NA,"Other synthetic narcotics"
"Idaho",2004,41,4.1,0,"All Opioids"
"Idaho",2005,NA,NA,NA,"Heroin"
"Idaho",2005,27,2.6,0,"Other opioids"
"Idaho",2005,12,NA,0,"Methadone"
"Idaho",2005,NA,NA,NA,"Other synthetic narcotics"
"Idaho",2005,39,2.6,0,"All Opioids"
"Idaho",2006,NA,NA,NA,"Heroin"
"Idaho",2006,29,2.7,0,"Other opioids"
"Idaho",2006,34,3.2,0,"Methadone"
"Idaho",2006,NA,NA,NA,"Other synthetic narcotics"
"Idaho",2006,63,5.9,0,"All Opioids"
"Idaho",2007,NA,NA,NA,"Heroin"
"Idaho",2007,34,3.1,0,"Other opioids"
"Idaho",2007,23,2.1,0,"Methadone"
"Idaho",2007,10,NA,0,"Other synthetic narcotics"
"Idaho",2007,67,5.2,0,"All Opioids"
"Idaho",2008,NA,NA,NA,"Heroin"
"Idaho",2008,48,4.3,0,"Other opioids"
"Idaho",2008,18,NA,0,"Methadone"
"Idaho",2008,NA,NA,NA,"Other synthetic narcotics"
"Idaho",2008,66,4.3,0,"All Opioids"
"Idaho",2009,NA,NA,NA,"Heroin"
"Idaho",2009,38,3.4,0,"Other opioids"
"Idaho",2009,17,NA,0,"Methadone"
"Idaho",2009,10,NA,0,"Other synthetic narcotics"
"Idaho",2009,65,3.4,0,"All Opioids"
"Idaho",2010,NA,NA,NA,"Heroin"
"Idaho",2010,43,3.8,0,"Other opioids"
"Idaho",2010,26,2.3,0,"Methadone"
"Idaho",2010,14,NA,0,"Other synthetic narcotics"
"Idaho",2010,83,6.1,0,"All Opioids"
"Idaho",2011,NA,NA,NA,"Heroin"
"Idaho",2011,46,4,0,"Other opioids"
"Idaho",2011,23,2,0,"Methadone"
"Idaho",2011,NA,NA,NA,"Other synthetic narcotics"
"Idaho",2011,69,6,0,"All Opioids"
"Idaho",2012,NA,NA,NA,"Heroin"
"Idaho",2012,33,2.8,0,"Other opioids"
"Idaho",2012,13,NA,0,"Methadone"
"Idaho",2012,11,NA,0,"Other synthetic narcotics"
"Idaho",2012,57,2.8,0,"All Opioids"
"Idaho",2013,NA,NA,NA,"Heroin"
"Idaho",2013,53,4.5,0,"Other opioids"
"Idaho",2013,12,NA,0,"Methadone"
"Idaho",2013,15,NA,0,"Other synthetic narcotics"
"Idaho",2013,80,4.5,0,"All Opioids"
"Idaho",2014,11,NA,0,"Heroin"
"Idaho",2014,44,3.7,0,"Other opioids"
"Idaho",2014,18,NA,0,"Methadone"
"Idaho",2014,13,NA,0,"Other synthetic narcotics"
"Idaho",2014,86,3.7,0,"All Opioids"
"Idaho",2015,16,NA,0,"Heroin"
"Idaho",2015,51,4.2,0,"Other opioids"
"Idaho",2015,12,NA,0,"Methadone"
"Idaho",2015,15,NA,0,"Other synthetic narcotics"
"Idaho",2015,94,4.2,0,"All Opioids"
"Hawaii",2000,NA,NA,NA,"Heroin"
"Hawaii",2000,25,2.7,0,"Other opioids"
"Hawaii",2000,NA,NA,NA,"Methadone"
"Hawaii",2000,NA,NA,NA,"Other synthetic narcotics"
"Hawaii",2000,25,2.7,0,"All Opioids"
"Hawaii",2001,NA,NA,NA,"Heroin"
"Hawaii",2001,28,3,0,"Other opioids"
"Hawaii",2001,NA,NA,NA,"Methadone"
"Hawaii",2001,NA,NA,NA,"Other synthetic narcotics"
"Hawaii",2001,28,3,0,"All Opioids"
"Hawaii",2002,NA,NA,NA,"Heroin"
"Hawaii",2002,28,3,0,"Other opioids"
"Hawaii",2002,15,NA,0,"Methadone"
"Hawaii",2002,NA,NA,NA,"Other synthetic narcotics"
"Hawaii",2002,43,3,0,"All Opioids"
"Hawaii",2003,NA,NA,NA,"Heroin"
"Hawaii",2003,26,2.7,0,"Other opioids"
"Hawaii",2003,NA,NA,NA,"Methadone"
"Hawaii",2003,NA,NA,NA,"Other synthetic narcotics"
"Hawaii",2003,26,2.7,0,"All Opioids"
"Hawaii",2004,NA,NA,NA,"Heroin"
"Hawaii",2004,35,3.6,0,"Other opioids"
"Hawaii",2004,15,NA,0,"Methadone"
"Hawaii",2004,NA,NA,NA,"Other synthetic narcotics"
"Hawaii",2004,50,3.6,0,"All Opioids"
"Hawaii",2005,NA,NA,NA,"Heroin"
"Hawaii",2005,42,4.2,0,"Other opioids"
"Hawaii",2005,19,NA,0,"Methadone"
"Hawaii",2005,NA,NA,NA,"Other synthetic narcotics"
"Hawaii",2005,61,4.2,0,"All Opioids"
"Hawaii",2006,NA,NA,NA,"Heroin"
"Hawaii",2006,34,3.4,0,"Other opioids"
"Hawaii",2006,22,2.2,0,"Methadone"
"Hawaii",2006,NA,NA,NA,"Other synthetic narcotics"
"Hawaii",2006,56,5.6,0,"All Opioids"
"Hawaii",2007,NA,NA,NA,"Heroin"
"Hawaii",2007,51,5,0,"Other opioids"
"Hawaii",2007,21,2.1,0,"Methadone"
"Hawaii",2007,NA,NA,NA,"Other synthetic narcotics"
"Hawaii",2007,72,7.1,0,"All Opioids"
"Hawaii",2008,NA,NA,NA,"Heroin"
